chrom,start,end,E1,E2,E3,start_bin
chr12,21000000,22000000,-0.797724382521955,0.6954194353126737,-0.1859814113870662,chr12_21
chr12,18000000,19000000,-0.8257131043874617,1.0474106793514175,0.3091841561898709,chr12_18
chr12,114000000,115000000,-0.7757630854907624,0.3331325649687661,-0.1663657931797471,chr12_114
chr12,115000000,116000000,-0.7319191893723268,0.5409412808340789,-0.3958020222869153,chr12_115
chr7,31000000,32000000,-0.6233860806073084,0.2035247583518314,0.8206886043607006,chr7_31
chr7,33000000,34000000,-0.82422309853972,-0.09282227892943,0.5925403991584508,chr7_33
chr12,119000000,120000000,-0.7126537294866466,0.9670327001218316,-0.2034607734559113,chr12_119
chr7,61000000,62000000,-0.8264674769418482,-0.1147899214655934,0.5797317685610633,chr7_61
chr7,14000000,15000000,-0.7789123523709478,-0.1957313774044377,0.621466375937353,chr7_14
chr19,29000000,30000000,1.0913829279302327,-0.5781886697186286,-1.065755369489142,chr19_29
chr7,23000000,24000000,-0.5906429980353912,-0.2309489067770231,0.6614142612049033,chr7_23
chr12,113000000,114000000,-0.4272159248657461,0.5155958052030515,-0.0310284152615403,chr12_113
chr7,90000000,91000000,0.2960529255234123,-0.4282414331568507,-0.4287832886610345,chr7_90
chr9,123000000,124000000,0.8378024567837036,0.0095563594967487,-0.0597904493745577,chr9_123
chr12,24000000,25000000,-0.1385909114500748,0.7511738491040881,-0.1242114721792548,chr12_24
chr13,46000000,47000000,-0.133525359105601,0.4888371479864395,0.3001382376641979,chr13_46
chr7,11000000,12000000,-0.5412370958050455,-0.1424230094596839,0.6373379043431907,chr7_11
chr7,10000000,11000000,-0.7479308695678983,-0.1416536723227526,0.5243717374354273,chr7_10
chr7,60000000,61000000,-0.7436402730461811,-0.0952147584681917,0.4495289547795701,chr7_60
chr7,12000000,13000000,-0.4464980414762193,0.0633787768488511,0.5276333952327976,chr7_12
chr7,62000000,63000000,-0.6564290416315114,0.1115227528020045,0.292397714109861,chr7_62
chr7,91000000,92000000,0.1366807299730259,-0.368664948370155,-0.4113471928561503,chr7_91
chr12,31000000,32000000,0.2038214141161911,0.0082082437343624,0.0814433479523069,chr12_31
chr15,90000000,91000000,-0.1490786589295342,0.3179582443370798,0.1737870625972953,chr15_90
chr18,45000000,46000000,0.3377094747157264,-0.2020705063173777,-1.0569716629933503,chr18_45
chr13,57000000,58000000,0.0421115201332789,0.1619921021996978,-0.1314493787488043,chr13_57
chr13,47000000,48000000,0.0431675057608552,0.045927828589078,0.1411790798711144,chr13_47
chr7,89000000,90000000,0.1496540500274786,-0.3953016011927376,-0.4449028456476021,chr7_89
chr12,70000000,71000000,0.7877751037239421,0.162085592591343,-0.0723511828948811,chr12_70
chr7,13000000,14000000,-0.5227919639773846,0.0158896208091009,0.4488264049365477,chr7_13
chr7,92000000,93000000,0.0923541755985552,-0.3014461243147887,-0.3930901741502818,chr7_92
chr12,69000000,70000000,0.3878431064690023,-0.0810049450235644,-0.1725799214166128,chr12_69
chr7,42000000,43000000,-0.2868416211295775,-0.4620988202027422,0.6285126334272138,chr7_42
chr11,4000000,5000000,1.50805996112203,-0.7141169372045325,-0.3658712062045193,chr11_4
chr19,53000000,54000000,0.6788401615008806,0.2924235149664684,-0.5939269703218876,chr19_53
chr7,15000000,16000000,-0.4859776223903743,0.0094124585722608,0.5791919376996193,chr7_15
chr11,31000000,32000000,0.5629125747367539,-0.411275487065471,-0.5760468794846677,chr11_31
chr18,37000000,38000000,0.03041317855974,-0.4413217483331268,0.8111109157436109,chr18_37
chr11,74000000,75000000,0.345447518716206,-0.3292831732248115,0.5633786971982389,chr11_74
chr7,19000000,20000000,0.039858881980085,0.6210215284659881,0.6906866135923937,chr7_19
chr18,5000000,6000000,0.4183084716359674,0.4946929788354905,-0.3618134043231175,chr18_5
chr19,31000000,32000000,0.6676074662524102,0.060220875931617,-0.9903747471767383,chr19_31
chr11,73000000,74000000,0.0871801847416789,-0.5408752491074826,0.6680012378216957,chr11_73
chr7,109000000,110000000,0.3880716504340991,-0.1694044611951945,-0.0004448497034925,chr7_109
chr7,97000000,98000000,0.1676614321092899,-0.1713687364400337,0.0336925497079297,chr7_97
chr18,36000000,37000000,0.4050688441946849,-0.3888181350842636,0.97533089341739,chr18_36
chr18,11000000,12000000,0.7012306902124987,0.2686673756667751,0.1993886777165711,chr18_11
chr5,106000000,107000000,0.4396128643360996,-0.5973590290483379,0.0299897058414315,chr5_106
chr7,18000000,19000000,-0.4812523580359762,0.1963102635370973,0.4471655125956995,chr7_18
chr5,107000000,108000000,0.5698686582591453,-0.4154922946183392,0.1216502233649067,chr5_107
chr14,19000000,20000000,-0.4001149914094297,0.7214225382038886,0.3008059070384484,chr14_19
chr11,6000000,7000000,0.7818726346789181,-0.6079837430804357,0.2351079127912044,chr11_6
chr5,64000000,65000000,0.8152600529572387,-0.1242725280210996,-0.2239997479700891,chr5_64
chr19,28000000,29000000,1.0380922163956474,-0.6471502786677569,-1.294089263951911,chr19_28
chr3,86000000,87000000,-0.0613351899442955,0.7992993186475152,0.051413455933246,chr3_86
chr13,56000000,57000000,0.1668654381825503,0.3846569456895485,0.0183071065235914,chr13_56
chr19,23000000,24000000,-0.6624975853291939,-0.0516268330932231,0.0252084583158463,chr19_23
chr17,36000000,37000000,0.0912733387792321,-0.0716061048875377,0.2650941140384772,chr17_36
chr13,58000000,59000000,0.1079294922821061,0.1514472431510987,-0.1874684618662642,chr13_58
chr14,18000000,19000000,-0.2809674598694298,0.3291159958719997,0.1971665194333363,chr14_18
chr7,96000000,97000000,-0.0052269218415468,-0.0499887294216014,-0.0447335878481453,chr7_96
chr11,32000000,33000000,0.6494772480071961,-0.1678705845718324,-0.3460298268659916,chr11_32
chr14,40000000,41000000,-0.7012328997978711,0.0629634368757481,0.4831108952032587,chr14_40
chr12,72000000,73000000,0.7729202777028696,0.0542095788340347,-0.2371904019282872,chr12_72
chr8,72000000,73000000,0.6128849409159431,-0.1340428057601936,0.2108589221568117,chr8_72
chr14,39000000,40000000,-0.7713784161878617,0.2963614966402992,0.8127358801469984,chr14_39
chr12,40000000,41000000,0.1551688530593053,-0.0785077009289228,-0.4905798711049845,chr12_40
chr5,146000000,147000000,0.3962226590992531,-0.3584188529186458,0.2649410202904578,chr5_146
chr12,32000000,33000000,0.0979752350628976,-0.0875217622480141,0.0722938573124491,chr12_32
chr18,10000000,11000000,0.0939727754694946,-0.1588373065147491,0.0070764205030977,chr18_10
chr8,104000000,105000000,0.5545315691231443,-0.6903781356989805,0.1063441435985136,chr8_104
chr9,122000000,123000000,0.5855263286061443,0.1555305221079948,0.3861147113621238,chr9_122
chr15,89000000,90000000,0.2489597284007213,0.4080531713426342,-0.0751341137818549,chr15_89
chr12,71000000,72000000,0.9687196707370388,0.2996940990174211,-0.1958086838134261,chr12_71
chr11,30000000,31000000,0.3674629868894298,-0.4284706055172064,-0.7038584674206054,chr11_30
chr14,17000000,18000000,-0.3678955114398131,0.1172669742338348,0.0168077878278593,chr14_17
chr19,38000000,39000000,0.6091219189198193,-0.1462737160449064,-0.471145571746249,chr19_38
chr4,59000000,60000000,0.6368743757640073,-0.8422554297951377,0.0766946099873505,chr4_59
chr7,17000000,18000000,-0.4633340646675521,0.1990109350053036,0.3998058196509387,chr7_17
chr12,16000000,17000000,0.3989431780721084,0.1719497335615255,0.4883932873016167,chr12_16
chr15,14000000,15000000,-0.7775093081349247,0.3398349068129682,-0.6541773137899665,chr15_14
chr12,99000000,100000000,0.4254115575074442,-0.0363895715467285,0.3120957688518956,chr12_99
chr15,91000000,92000000,-0.2276829711488742,0.0717149973797318,-0.0543178798514855,chr15_91
chr6,57000000,58000000,-0.0118341768394168,-0.0096645273574321,0.1599088037288479,chr6_57
chr5,145000000,146000000,0.367734142528076,-0.3338344283916201,0.3001582868929014,chr5_145
chr16,73000000,74000000,-0.4705870920331309,0.2910321853681702,0.123626987428798,chr16_73
chr11,5000000,6000000,1.5159789853275734,-0.7300730291184965,-0.0667633449965984,chr11_5
chr7,26000000,27000000,-0.2410520696450932,0.11284600709813,0.5449363288746714,chr7_26
chr13,92000000,93000000,0.2842360191231182,-0.1848112916339236,0.4626376672865214,chr13_92
chr16,41000000,42000000,-0.8279031076756821,-0.1649780705480137,0.1691493621230653,chr16_41
chr7,5000000,6000000,-0.0153389745540621,-0.2916076291982623,0.736292132759088,chr7_5
chr7,103000000,104000000,0.3332335571505164,-0.4441609798775529,-0.2250667932233185,chr7_103
chr13,27000000,28000000,-0.3609174006596136,-0.0201356970093107,-0.941757920636282,chr13_27
chr3,55000000,56000000,-0.0308584563904263,0.2841618215080742,-0.3934719030977329,chr3_55
chr7,83000000,84000000,0.1199059984247561,-0.5053413489401984,-0.1228117202105393,chr7_83
chr7,102000000,103000000,0.5424040769638413,-0.3084899376258515,-0.0823684259565669,chr7_102
chr7,24000000,25000000,-0.0110683480794092,0.1302296117069129,0.5770388607322741,chr7_24
chr5,105000000,106000000,0.3236561549932756,-0.5164674464046108,-0.0260455325656355,chr5_105
chr18,46000000,47000000,0.1600135723021726,-0.0738119027216798,-0.4284348321348254,chr18_46
chr12,116000000,117000000,-0.4144749025950398,0.4961640040776511,-0.2012208717601037,chr12_116
chr18,89000000,90000000,0.0183021138330323,0.1805119509882032,-0.1463813624382065,chr18_89
chr7,45000000,46000000,1.3267126793391786,-0.3477433281864744,0.4214437499227246,chr7_45
chr3,48000000,49000000,-0.5319558116765276,0.017561423196091,-0.2096814015751353,chr3_48
chr14,38000000,39000000,-0.757258344914493,0.2035083446478834,0.580386601742645,chr14_38
chr3,47000000,48000000,-0.5259571658944162,0.0359790697133885,-0.1777430130070344,chr3_47
chr16,40000000,41000000,-0.7762606105848738,0.0747627467719097,-0.2325890734381345,chr16_40
chr8,69000000,70000000,0.6319702295255051,0.3379130674603147,0.1707933132341485,chr8_69
chr7,43000000,44000000,-0.0465473381709455,-0.2064440485237426,0.5008824397487202,chr7_43
chr8,103000000,104000000,0.2971233943913307,-0.4960828004751031,-0.0356790165040986,chr8_103
chr10,128000000,129000000,1.2069273821689803,-0.0862926378904364,-1.2092038485798902,chr10_128
chr6,121000000,122000000,0.2016801033841355,0.4277495953678775,0.6656732108341655,chr6_121
chr5,65000000,66000000,0.96986089326116,-0.0756093394826501,-0.2919536744369809,chr5_65
chr3,56000000,57000000,-0.2284680929022608,0.2434467376484536,-0.4521298962856401,chr3_56
chr9,79000000,80000000,0.0115896014727338,-0.5250051251490039,0.3708255374788597,chr9_79
chr15,15000000,16000000,-0.7563507679979691,0.192460940154427,-0.5974863892943394,chr15_15
chr13,15000000,16000000,-0.8866902840526413,0.2466715551683478,-0.1476543306286016,chr13_15
chr5,108000000,109000000,0.359345451027939,-0.2582163290904661,0.1974108197728049,chr5_108
chr3,106000000,107000000,0.3511904433799148,-0.2708459233110284,-0.183367103611011,chr3_106
chr12,75000000,76000000,0.4140963998594438,-0.2572407896759049,-0.4166247427598369,chr12_75
chr13,110000000,111000000,-0.2194487637135562,0.1331138170409148,0.3931044466223172,chr13_110
chr4,121000000,122000000,-0.1646543429256057,0.4179875560585699,0.4786205379765567,chr4_121
chr12,78000000,79000000,0.158792817672171,0.5372383825594691,-0.3977007269386393,chr12_78
chr3,49000000,50000000,-0.3938999494557709,0.014271808642464,-0.2406683073477141,chr3_49
chr16,19000000,20000000,0.2043822275214503,-0.003014238440956,-0.3119238755538341,chr16_19
chr18,82000000,83000000,-0.01690117142327,0.2905055356490566,0.0727856952231512,chr18_82
chr7,110000000,111000000,0.5649566322296816,-0.1683561954206407,0.1875170881659859,chr7_110
chr3,97000000,98000000,0.4557247443308642,-0.0538115059781368,0.3640564089174579,chr3_97
chr8,105000000,106000000,0.8166614599450962,-0.4009439990019623,0.27015943597372,chr8_105
chr8,77000000,78000000,0.1742462364556443,0.3345854864806911,-0.0267240393602926,chr8_77
chr9,78000000,79000000,-0.0850004096613143,-0.3250386706151942,0.3961957173321067,chr9_78
chr16,36000000,37000000,0.0867760560339066,-0.1270980181201349,0.6299468815008606,chr16_36
chr13,111000000,112000000,-0.1598627017519387,0.2829261383821188,0.4521718781007204,chr13_111
chr12,30000000,31000000,0.1110086854512384,-0.0656280744320027,0.0408281099950485,chr12_30
chr14,50000000,51000000,-0.2463189116467077,-0.1221806596853282,0.1125633744225377,chr14_50
chr3,87000000,88000000,0.1001191931978014,0.8171364487984827,0.1809975565490293,chr3_87
chr16,78000000,79000000,-0.1177457302403419,-0.6758917338242713,0.1383304672866344,chr16_78
chr8,78000000,79000000,0.3058904914766017,0.7859270347206327,-0.2255498181836046,chr8_78
chr12,29000000,30000000,0.3587478547304972,-0.1396758747949621,0.0802819508046931,chr12_29
chr19,19000000,20000000,-0.7994119408121989,-0.7937492004481927,-0.2254875019506678,chr19_19
chr16,60000000,61000000,-0.655941035519205,0.1027979084768159,0.1637144951568757,chr16_60
chr14,51000000,52000000,-0.102756383534439,-0.0032425560993373,0.2473204613862605,chr14_51
chr17,35000000,36000000,0.8288399398349203,0.0723863385866733,0.1892982958216681,chr17_35
chr16,59000000,60000000,-0.7402055117439594,0.4099035266431942,0.2812812507167315,chr16_59
chr11,33000000,34000000,0.535823123630045,-0.1575731886745962,-0.1494439282247968,chr11_33
chr13,26000000,27000000,-0.213104106902083,-0.0791657634793509,-0.9846461199672027,chr13_26
chr12,111000000,112000000,0.7828686082341246,-0.0595957406541146,0.0634039046304594,chr12_111
chr15,64000000,65000000,0.2071355520571804,-0.4542336554333957,-0.2722681917637384,chr15_64
chr12,52000000,53000000,0.4542287334640746,0.2594647849317992,-0.3986990125773384,chr12_52
chr7,47000000,48000000,-0.3742345257297373,-0.1179100344828132,0.164793864595458,chr7_47
chr13,72000000,73000000,-0.2005102605421924,0.3272479037543595,0.1833155639870111,chr13_72
chr8,71000000,72000000,0.7349342282262715,-0.0305645783560389,0.2074196920407005,chr8_71
chr11,7000000,8000000,0.2631461342765175,-0.3388858422452875,-0.3551900336855634,chr11_7
chr4,122000000,123000000,-0.2378498049987611,0.4024539374104638,0.3862343924392122,chr4_122
chr19,37000000,38000000,0.4119254507111688,0.4016422261938741,0.0329285249465389,chr19_37
chr8,80000000,81000000,0.106296430210808,0.2178332251200727,-0.0290244326696083,chr8_80
chr13,45000000,46000000,0.4038332801296427,0.579955953630718,-0.0599425623907376,chr13_45
chr17,9000000,10000000,-0.2378724878783987,0.155856534395709,-0.0235153439434403,chr17_9
chr8,102000000,103000000,0.1284454821306044,-0.4728590223095043,-0.0419686795886044,chr8_102
chr13,93000000,94000000,0.2986052479908341,-0.2393465408644408,0.5915227830848959,chr13_93
chr12,79000000,80000000,0.7334086857868549,0.364093988428161,-0.3179337759869814,chr12_79
chr5,147000000,148000000,0.5217374045369578,-0.5063068283344923,0.1595484260946764,chr5_147
chr19,54000000,55000000,-0.1447634023650229,0.0028586620187883,-0.4518944830329898,chr19_54
chr8,79000000,80000000,0.2252414587794544,0.5531021856587198,-0.1085709749796963,chr8_79
chr16,67000000,68000000,-0.8960873961944702,0.0283432608148768,0.1177803291159782,chr16_67
chr13,28000000,29000000,-0.2368926039387796,-0.2125187137362273,-0.6359180943085508,chr13_28
chr6,122000000,123000000,-0.088600066994373,0.7354289293385521,0.4734720036875346,chr6_122
chr13,34000000,35000000,0.7395719931162574,0.0743018671497049,0.0541268302121397,chr13_34
chr3,39000000,40000000,-0.0110492896000199,0.2846978163727968,-0.4379952071617109,chr3_39
chr13,71000000,72000000,-0.2175088524210427,0.303052989336837,0.1686590010389939,chr13_71
chr19,22000000,23000000,-0.3654174779625041,0.1197145353158035,0.0586187923167301,chr19_22
chr3,46000000,47000000,-0.5010643126133332,0.0301277380982414,-0.1654379204574155,chr3_46
chr12,92000000,93000000,-0.5320237119787521,-0.2823143565698571,-0.4460594433158428,chr12_92
chr12,15000000,16000000,0.1285518736737846,-0.1019439697400557,0.521771962668212,chr12_15
chr13,91000000,92000000,-0.1556727627968343,0.083030737436352,0.1379300992112189,chr13_91
chr12,51000000,52000000,0.1744278570798736,0.26148203573697,-0.4352166683804013,chr12_51
chr15,16000000,17000000,-0.6427924926709235,0.1150608550467429,-0.8205596613255391,chr15_16
chr5,104000000,105000000,0.1535811908058006,-0.5247549981566729,-0.0326929425989927,chr5_104
chr8,73000000,74000000,0.2451022651262744,-0.1984214302473176,-0.0598250356539556,chr8_73
chr15,29000000,30000000,-0.6997591849774278,-0.3109839677629688,-0.1557048458122246,chr15_29
chr16,74000000,75000000,-0.5084966049830952,0.3083633522856756,0.0807251824554679,chr16_74
chr3,96000000,97000000,0.9222161768595298,0.300709878273296,0.3737580084303115,chr3_96
chr6,71000000,72000000,0.856160432630301,-0.1320023383797612,-0.0387652715126356,chr6_71
chr17,37000000,38000000,-0.3172355649373183,-0.1456796827699085,0.5241789219926529,chr17_37
chr6,58000000,59000000,-0.2051420597279304,0.0024659920973235,0.1449341907749317,chr6_58
chr16,68000000,69000000,-0.7419331643171115,0.0234484556703721,-0.0303214581541487,chr16_68
chr17,6000000,7000000,0.3291104333097797,0.5740375564931844,0.1382036779905828,chr17_6
chr17,4000000,5000000,-0.3661494696766952,1.0712852077296668,0.0937066873098671,chr17_4
chr6,59000000,60000000,-0.1332801490504474,-0.1236689862314663,0.0460674398991431,chr6_59
chr15,20000000,21000000,-0.6895964395134396,-0.2921567636576331,-0.7277292981755727,chr15_20
chr7,119000000,120000000,0.3256633471185128,-0.1132048261376978,-0.2344110574362065,chr7_119
chr15,70000000,71000000,-1.009929090640414,0.0285394326830184,1.136732823047151,chr15_70
chr12,80000000,81000000,0.7943202830798126,0.221891323920764,-0.3343133002139635,chr12_80
chr10,69000000,70000000,0.3134671216496661,0.1457643274513435,0.3329968493735396,chr10_69
chr5,90000000,91000000,-0.1230610582854219,-0.1853938850213101,0.1088974322122683,chr5_90
chr16,57000000,58000000,0.0563049716909837,0.4103904027999313,0.5582845917306448,chr16_57
chr12,100000000,101000000,0.1498270191123368,0.1047661619775394,0.3134825863700284,chr12_100
chr7,120000000,121000000,0.3487401177512215,-0.0252901392281133,-0.1604906015907558,chr7_120
chr15,44000000,45000000,-0.09495633269813,-0.4241461305679131,-0.1892671703419277,chr15_44
chr10,127000000,128000000,1.234788990333404,-0.1147849479541604,-0.7741030265272366,chr10_127
chr5,91000000,92000000,-0.0941191628062551,-0.1523243505159045,0.0766784474021711,chr5_91
chr19,52000000,53000000,0.0086679358268202,0.086756469901208,0.2757690289389777,chr19_52
chr18,38000000,39000000,0.1971741673603518,0.2684378386154138,0.5257652073137926,chr18_38
chr12,39000000,40000000,-0.07194182750817,0.1140177490607646,-0.7893164253306162,chr12_39
chr7,95000000,96000000,-0.1951831461162255,-0.0284169737743259,-0.0198084097101039,chr7_95
chr16,56000000,57000000,0.1342582513898664,0.359133465852977,0.3486916025500963,chr16_56
chr8,81000000,82000000,-0.0425869429847722,0.1892171278184763,0.1801548514995791,chr8_81
chr6,56000000,57000000,-0.0459918886217835,0.2613789170501059,0.0312642370228746,chr6_56
chr3,85000000,86000000,0.0542527326162919,0.5613343136400993,0.1797050483589323,chr3_85
chr19,9000000,10000000,-0.0635598187266496,0.1767802072870412,0.1172723210089997,chr19_9
chr15,63000000,64000000,0.2935368957065049,-0.169445517376707,-0.3675637624454846,chr15_63
chr4,115000000,116000000,-0.0401260131486781,0.2709160788806738,0.4198116617623374,chr4_115
chr14,123000000,124000000,-0.3594750197895296,-0.0130690581815974,0.4704017684904352,chr14_123
chr18,39000000,40000000,0.1348780036512376,-0.1747042576678947,-0.0133842389378447,chr18_39
chr12,73000000,74000000,0.4583463583136653,-0.0868746467000315,-0.3074393202256252,chr12_73
chr9,59000000,60000000,0.2907192433044177,-0.121057728878977,-0.0473405099737189,chr9_59
chr18,71000000,72000000,-0.1631219706882929,-0.0962013392293407,0.1138057607746815,chr18_71
chr2,35000000,36000000,0.470304521810548,-0.0063459801356497,-0.3722922586027673,chr2_35
chr14,37000000,38000000,-0.6231982619177967,0.2737560161610766,0.3984369997789906,chr14_37
chr3,45000000,46000000,-0.3851799551379387,-0.025396024019038,-0.1850553453176609,chr3_45
chr19,10000000,11000000,0.2939258344535483,0.2483485475881335,0.4458722639151857,chr19_10
chr9,80000000,81000000,0.0774424569046548,-0.6772710931282047,-0.010986585778532,chr9_80
chr11,72000000,73000000,0.2896495974427547,-0.3616398342021102,0.3413705846000588,chr11_72
chr16,61000000,62000000,-0.6225272798216362,-0.1425358685125672,0.1133742195934737,chr16_61
chr8,91000000,92000000,0.2267096922465053,-0.1561541358172093,-0.1191009766231695,chr8_91
chr9,29000000,30000000,-0.5483592731947746,-0.385048765514928,0.2273822008656942,chr9_29
chr12,95000000,96000000,-0.4025704908520296,-0.3465786238399477,-0.3102951520164739,chr12_95
chr12,85000000,86000000,0.7927753620368951,0.2584021422378813,-0.3771329465511434,chr12_85
chr7,77000000,78000000,-0.4908399444897806,0.7800992578311647,0.2001655883738106,chr7_77
chr11,29000000,30000000,5.584809107991216e-05,-0.4010325098541031,-0.6188072473773776,chr11_29
chr12,86000000,87000000,0.5956303822445204,0.3459165171832801,-0.3770256175991236,chr12_86
chr9,81000000,82000000,0.0753007610310901,-0.6670769943121061,-0.0588807171746713,chr9_81
chr13,16000000,17000000,-0.8512612283998129,0.2211218924075809,0.0797978011487746,chr13_16
chr7,49000000,50000000,-0.0803860990954192,0.3391068872311825,-0.0507405743680952,chr7_49
chr15,65000000,66000000,0.0788957015053951,-0.4758676207372961,-0.0674293863619429,chr15_65
chr18,26000000,27000000,-0.5516097565248773,0.3081754840710216,-0.1666137911943095,chr18_26
chr7,93000000,94000000,-0.2019524372011704,0.0416472682320255,-0.343833454940376,chr7_93
chr6,123000000,124000000,-0.1175445490138962,0.7111542743377057,0.3431230138874597,chr6_123
chr9,77000000,78000000,-0.2024486319580302,-0.3428994684445335,0.1479671048410433,chr9_77
chr7,59000000,60000000,-0.5530101023679772,-0.3162521481493371,0.1864552339778377,chr7_59
chr7,82000000,83000000,0.2029253978967144,-0.3230493702764476,-0.1127005098553191,chr7_82
chr17,8000000,9000000,-0.022278818168197,0.3102221536271897,-0.1429557468331463,chr17_8
chr15,18000000,19000000,-0.610499429432476,-0.2653071404717092,-0.4608194131388602,chr15_18
chr14,14000000,15000000,-0.0516630399049507,0.120114208854005,-0.4439085238688902,chr14_14
chr8,84000000,85000000,0.9539238561075196,0.16733294221225,0.4159022890644336,chr8_84
chr6,144000000,145000000,0.0596226771801516,0.544158175349625,0.1995718289713128,chr6_144
chr2,159000000,160000000,0.1476905279360089,0.481910081544206,0.0866746863328037,chr2_159
chr3,54000000,55000000,0.1695846365679439,0.4261517137932498,-0.1854639531681006,chr3_54
chr3,107000000,108000000,0.8052910961003545,-0.1517244907922359,0.1462511126759582,chr3_107
