chrom,start,end,E1,E2,E3,start_bin
chr6,4000000,5000000,-1.4742054164567795,1.1612092819937143,0.4366355930875343,chr6_4
chr11,4000000,5000000,1.7645048985411973,-0.3778076062322164,-0.9649823490185822,chr11_4
chr2,4000000,5000000,0.8336608434588486,1.1940460700174946,-1.6300620069993417,chr2_4
chr1,61000000,62000000,-0.4194053587056787,1.1850477145449865,-0.1568278542531865,chr1_61
chr9,5000000,6000000,-0.3573318624265643,-0.7665821901107731,0.7977155387950965,chr9_5
chr14,6000000,7000000,-0.4786186205352454,0.4913289800570525,-0.329019989581294,chr14_6
chr1,60000000,61000000,-0.3525385663056146,1.1597817240113597,-0.1683861106969784,chr1_60
chr1,62000000,63000000,-0.4207577161933763,1.0644347611614788,-0.2361687084487335,chr1_62
chr9,19000000,20000000,-0.3052604765043538,-0.5837372962243088,0.3305834669373296,chr9_19
chr9,4000000,5000000,-0.1917723942668069,-1.0304502166552647,0.5160175037499767,chr9_4
chr11,73000000,74000000,0.0659558637229263,-0.6098314414503346,-0.532844442037456,chr11_73
chr9,38000000,39000000,-0.3778079608822823,-0.9080259304964556,-0.066201691124765,chr9_38
chr9,37000000,38000000,-0.1721617462304514,-0.7125743027340967,-0.1300948951946267,chr9_37
chr9,20000000,21000000,-0.0307604447873178,-0.4170455908883254,0.1030196731567394,chr9_20
chr9,39000000,40000000,-0.3470942911079837,-0.9226481353347388,-0.079675901635364,chr9_39
chr10,22000000,23000000,0.8392274297544289,-0.8849767856093065,-0.4074972086785645,chr10_22
chr2,36000000,37000000,0.0374483184857005,0.1982897726494933,-0.1349613190516231,chr2_36
chr17,23000000,24000000,0.194527871472227,0.4303991118095543,-0.4171379895014797,chr17_23
chr4,122000000,123000000,0.1862526892727924,-0.0348381332619097,0.8178533232785725,chr4_122
chr10,23000000,24000000,0.8370959211513247,-0.8241721426759462,-0.2762899638078388,chr10_23
chr9,6000000,7000000,-0.2597067620751213,-0.7051006074742163,0.6879836101901526,chr9_6
